id,id_depto,municipio_id,nombre,funcion,categoria,centroide_lat,centroide_lon
34028010,34028,340077.0,Ingeniero Guillermo N. Juárez,CABECERA_DEPARTAMENTO,Localidad simple,-23.89760041,-61.85382205
34035100,34035,340133.0,Las Lomitas,no_tiene,Localidad simple,-24.71057761,-60.59378926
34042020,34042,340168.0,El Espinillo,CABECERA_DEPARTAMENTO,Localidad simple,-24.97998883,-58.55378771
34049030,34049,340203.0,Laguna Naick-Neck,no_tiene,Localidad simple,-25.21939105,-58.12307913
34056010,34056,340231.0,Colonia Campo Villafañe,no_tiene,Localidad simple,-26.20486815,-59.07803318
34056030,34056,340238.0,Palo Santo,no_tiene,Localidad simple,-25.56390638,-59.33600598
34063010,34063,,El Potrillo,no_tiene,Localidad simple,-23.16076632,-62.0107787
34063030,34063,,El Quebracho,no_tiene,Localidad simple,-23.33948691,-61.87346595
38007010,38007,386007.0,Abdón Castro Tolay,no_tiene,Localidad simple,-23.34193687,-66.09010145
38007040,38007,380014.0,Casabindo,no_tiene,Localidad simple,-22.98502197,-66.03280136
38007090,38007,386007.0,Santuario de Tres Pozos,no_tiene,Localidad simple,-23.53324485,-65.96328419
38014010,38014,386035.0,Aguas Calientes,no_tiene,Localidad simple,-24.58483939,-64.92397938
38014055,38014,380063.0,Loteo San Vicente,no_tiene,Localidad simple,-24.42932484,-65.18439715
38021050,38021,386028.0,Ocloyas,no_tiene,Localidad simple,-23.94405844,-65.23221549
38021070,38021,386028.0,Yala,no_tiene,Componente de localidad compuesta,-24.12345415,-65.40143551
38028050,38028,386063.0,Tres Cruces,no_tiene,Localidad simple,-22.916938,-65.58783274
38035020,38035,380126.0,Bermejito,no_tiene,Localidad simple,-23.78811135,-64.73005792
38049007,38049,386070.0,Coyaguaima,no_tiene,Localidad simple,-22.77044356,-66.44042699
38049025,38049,386070.0,Loma Blanca,no_tiene,Localidad simple,-22.47153101,-66.48420023
38049040,38049,386077.0,Rinconada,CABECERA_DEPARTAMENTO,Localidad simple,-22.44034778,-66.16737352
38063020,38063,380224.0,Arroyo Colorado,no_tiene,Localidad simple,-24.33655566,-64.66358052
38063050,38063,380196.0,El Puesto,no_tiene,Localidad simple,-24.19891985,-64.78928914
38063070,38063,380196.0,La Esperanza,no_tiene,Componente de localidad compuesta,-24.22370834,-64.83737179
38063090,38063,380203.0,La Mendieta,no_tiene,Localidad simple,-24.31649221,-64.96701929
38063110,38063,386112.0,Palos Blancos,no_tiene,Localidad simple,-24.32690932,-64.94725096
38063120,38063,380196.0,Parapetí,no_tiene,Localidad simple,-24.23644395,-64.8448512
38063170,38063,386105.0,San Lucas,no_tiene,Localidad simple,-24.26859616,-64.86428932
38070010,38070,386098.0,El Fuerte,no_tiene,Localidad simple,-24.2605605,-64.4155132
38070070,38070,386126.0,Vinalito,no_tiene,Localidad simple,-23.66818832,-64.41311784
38084040,38084,386168.0,Huáncar,no_tiene,Localidad simple,-23.56384308,-66.40931565
38084045,38084,386161.0,Jama,no_tiene,Localidad simple,-23.23816962,-67.02726465
38084050,38084,386168.0,Mina Providencia,no_tiene,Localidad simple,-23.26544126,-66.65566212
38084080,38084,386168.0,Puesto Sey,no_tiene,Localidad simple,-23.94508007,-66.48807052
38084100,38084,386161.0,Susques,CABECERA_DEPARTAMENTO,Localidad simple,-23.39934878,-66.3663509
38094050,38094,380329.0,Tilcara,CABECERA_DEPARTAMENTO,Localidad simple,-23.57586261,-65.39369407
38112010,38112,386245.0,Barrios,no_tiene,Localidad simple,-22.24775783,-65.52904297
38112030,38112,386259.0,El Cóndor,no_tiene,Localidad simple,-22.38661929,-65.33959522
42007030,42007,420259.0,Miguel Riglos,no_tiene,Localidad simple,-36.85387491,-63.68818461
42007050,42007,420364.0,Tomás M. Anchorena,no_tiene,Localidad simple,-36.84066069,-63.52050216
42021020,42021,420336.0,Santa Rosa,CAPITAL_PROVINCIA,Componente de localidad compuesta,-36.6182898,-64.29167704
42035010,42035,420098.0,Conhelo,no_tiene,Localidad simple,-35.99948785,-64.59592334
42035030,42035,420238.0,Mauricio Mayer,no_tiene,Localidad simple,-36.21066316,-64.03354123
42035040,42035,420266.0,Monte Nievas,no_tiene,Localidad simple,-35.86174641,-64.15696752
42035050,42035,425133.0,Rucanelo,no_tiene,Localidad simple,-36.04293768,-64.83532148
42077030,42077,420154.0,General San Martín,no_tiene,Localidad simple,-37.97853013,-63.60658545
42091020,42091,425084.0,Limay Mahuida,CABECERA_DEPARTAMENTO,Localidad simple,-37.15971205,-66.67454004
42105020,42105,420116.0,Dorila,no_tiene,Localidad simple,-35.77632295,-63.71684069
42119060,42119,420406.0,Villa Mirasol,no_tiene,Localidad simple,-36.07575135,-63.88758379
42126030,42126,420210.0,La Maruja,no_tiene,Localidad simple,-35.67168868,-64.94056983
42126040,42126,420273.0,Parera,CABECERA_DEPARTAMENTO,Localidad simple,-35.14629308,-64.50064912
42126050,42126,425112.0,Pichi Huinca,no_tiene,Localidad simple,-35.64734239,-64.76952807
42133010,42133,425007.0,Adolfo Van Praet,no_tiene,Localidad simple,-35.01791303,-64.03511786
42133070,42133,420021.0,Ojeda,no_tiene,Localidad simple,-35.30682777,-64.00547256
46007030,46007,460007.0,Bañado de los Pantanos,no_tiene,Localidad simple,-28.3871788,-66.83691223
46007050,46007,460007.0,Villa Mazán,no_tiene,Localidad simple,-28.65862818,-66.55527589
46028030,46028,460028.0,Los Palacios,no_tiene,Localidad simple,-29.37131193,-68.22713284
46028050,46028,460028.0,Villa Unión,CABECERA_DEPARTAMENTO,Localidad simple,-29.315418,-68.2235172
46042020,46042,460042.0,Colonia Anguinán,no_tiene,Localidad simple,-29.25409802,-67.42613651
46042050,46042,460042.0,Colonia Vichigasta,no_tiene,Localidad simple,-29.44907164,-67.49141987
46042060,46042,460042.0,Guanchín,no_tiene,Localidad simple,-29.19272569,-67.63927543
46049110,46049,460049.0,Santa Cruz,no_tiene,Localidad simple,-28.49073712,-67.68992526
46070010,46070,460070.0,Malanzán,CABECERA_DEPARTAMENTO,Localidad simple,-30.81554389,-66.6194815
46084010,46084,460084.0,Ambil,no_tiene,Localidad simple,-31.14133593,-66.36038194
46098020,46098,460098.0,Villa San José de Vinchina,CABECERA_DEPARTAMENTO,Localidad simple,-28.77971115,-68.20603684
6609035,6609,60609.0,Inocencio Sosa,no_tiene,Localidad simple,-35.71841965,-62.11427774
6294050,6294,60294.0,General Arenales,CABECERA_DEPARTAMENTO,Localidad simple,-34.30446797,-61.30562778
6497090,6497,60497.0,Torres,no_tiene,Localidad simple,-34.43182151,-59.1287739
6525010,6525,60525.0,Barrio Santa Rosa,no_tiene,Localidad simple,-34.95308082,-58.78292864
6581010,6581,60581.0,Claraz,no_tiene,Localidad simple,-37.89182696,-59.28669778
6665050,6665,60665.0,Villa General Savio,no_tiene,Localidad simple,-33.43526722,-60.14513165
6707050,6707,60707.0,Polvaredas,no_tiene,Localidad simple,-35.59390723,-59.50797348
6875070,6875,60875.0,Pedro Luro,no_tiene,Localidad simple,-39.50077673,-62.68743172
10035120,10035,100077.0,Los Nacimientos,no_tiene,Localidad simple,-27.12763139,-66.71253363
10056060,10056,100147.0,Vilismán,no_tiene,Localidad simple,-28.50211332,-65.438549
10105130,10105,100224.0,Medanitos,no_tiene,Localidad simple,-27.52391307,-67.58914773
14021140,14021,140112.0,Jesús María,CABECERA_DEPARTAMENTO,Localidad simple,-30.98119374,-64.09577129
14028030,14028,,Canteras Quilpo,no_tiene,Localidad simple,-30.86669329,-64.68290106
14056030,14056,140392.0,Bengolea,no_tiene,Localidad simple,-33.02741731,-63.67192779
14063030,14063,140490.0,Camilo Aldao,no_tiene,Localidad simple,-33.12374083,-62.09659546
14091140,14091,140707.0,Los Cocos,no_tiene,Componente de localidad compuesta,-30.92697749,-64.50261239
14091230,14091,140728.0,Tanti,no_tiene,Componente de localidad compuesta,-31.35490724,-64.59095583
14091300,14091,142546.0,Villa Río Icho Cruz,no_tiene,Componente de localidad compuesta,-31.47910656,-64.56274741
14105060,14105,142651.0,Diego de Rojas,no_tiene,Localidad simple,-31.02864042,-63.34027955
14126110,14126,141099.0,Nono,no_tiene,Localidad simple,-31.79557003,-65.00340363
14126190,14126,,Tasna,no_tiene,Localidad simple,-31.63034069,-65.14833816
14133150,14133,142924.0,Luyaba,no_tiene,Localidad simple,-32.14834225,-65.0566187
14140130,14140,141204.0,Colonia Santa María,no_tiene,Localidad simple,-31.60577479,-62.42788821
14147230,14147,143050.0,Potrero de Garay,no_tiene,Componente de localidad compuesta,-31.78241597,-64.54240688
14147290,14147,143008.0,Valle Alegre,no_tiene,Localidad simple,-31.6082133,-64.44036847
14161010,14161,141421.0,Almafuerte,no_tiene,Localidad simple,-32.1934605,-64.25438719
14161080,14161,143148.0,Las Isletillas,no_tiene,Localidad simple,-32.51009799,-63.92902294
14161140,14161,143162.0,Punta del Agua,no_tiene,Localidad simple,-32.57542817,-63.81015809
14175020,14175,,Churqui Cañada,no_tiene,Localidad simple,-30.1681572,-63.92958893
14182240,14182,141722.0,San Antonio de Litín,no_tiene,Localidad simple,-32.21286054,-62.63300685
14182260,14182,,San Severo,no_tiene,Localidad simple,-33.53832547,-63.04792768
18063010,18063,180119.0,Itá Ibaté,no_tiene,Localidad simple,-27.42506613,-57.33769936
18084050,18084,180186.0,Villa Olivari,no_tiene,Localidad simple,-27.63294733,-56.90620148
18091050,18091,180210.0,Villa Córdoba,no_tiene,Localidad simple,-28.99403355,-59.07743801
18119010,18119,180280.0,Bonpland,no_tiene,Localidad simple,-29.82037352,-57.42964794
18161020,18161,180417.0,Colonia Pando,no_tiene,Localidad simple,-28.52521488,-58.48693455
22014020,22014,220042.0,Isla del Cerrito,no_tiene,Localidad simple,-27.29278527,-58.61783774
22056020,22056,220154.0,La Verde,no_tiene,Localidad simple,-27.12979343,-59.37746199
22077040,22077,220254.0,Puerto Tirol,CABECERA_DEPARTAMENTO,Localidad simple,-27.37451256,-59.09531599
22126010,22126,220364.0,Barrio de los Pescadores,no_tiene,Localidad simple,-27.44804262,-58.85510133
22168010,22168,220476.0,Colonia Aborigen,no_tiene,Localidad simple,-26.95834364,-60.19023705
26014025,26014,,Costa del Chubut,no_tiene,Localidad simple,-42.60162558,-70.45757373
26014030,26014,268014.0,Cushamen Centro,no_tiene,Localidad simple,-42.1766611,-70.66261884
26014070,26014,265007.0,Gualjaina,no_tiene,Localidad simple,-42.72675789,-70.53548761
26028010,26028,260063.0,Camarones,CABECERA_DEPARTAMENTO,Localidad simple,-44.79829087,-65.71059929
26049010,26049,,Blancuntre,no_tiene,Localidad simple,-42.56838923,-68.91909162
26063010,26063,,El Mirasol,no_tiene,Localidad simple,-43.28529327,-67.76031138
26077040,26077,260119.0,Trelew,no_tiene,Localidad simple,-43.24835386,-65.31038133
26084010,26084,260126.0,Aldea Apeleg,no_tiene,Localidad simple,-44.70525211,-70.84600101
26084060,26084,,Lago Blanco,no_tiene,Localidad simple,-45.94685942,-71.26411066
26098040,26098,260161.0,Río Pico,no_tiene,Localidad simple,-44.18299324,-71.37005654
30015080,30015,,Estación Yeruá,no_tiene,Localidad simple,-31.46943343,-58.2636681
30056100,30056,,Pueblo General Belgrano,no_tiene,Componente de localidad compuesta,-33.01628885,-58.47604376
30070080,30070,,Santa Elena,no_tiene,Localidad simple,-30.94665896,-59.78828504
30077030,30077,,Don Cristóbal,no_tiene,Localidad simple,-32.0752594,-59.99432302
30084110,30084,,Hernandarias,no_tiene,Localidad simple,-31.23245007,-59.98725764
30084200,30084,,San Benito,no_tiene,Componente de localidad compuesta,-31.78152181,-60.44197399
30084220,30084,,Sauce Pinto,no_tiene,Localidad simple,-31.84429907,-60.37474831
30091030,30091,,Estación Arroyo Clé,no_tiene,Localidad simple,-32.63389053,-59.40161089
30098020,30098,,Caseros,no_tiene,Localidad simple,-32.46427726,-58.47807187
30098110,30098,,Rocamora,no_tiene,Localidad simple,-32.34597296,-58.96974541
30113020,30113,,Ingeniero Miguel Sajaroff,no_tiene,Localidad simple,-31.95693363,-58.84911746
30113030,30113,,Jubileo,no_tiene,Localidad simple,-31.73367333,-58.63403804
34007003,34007,,Fortín Soledad,no_tiene,Localidad simple,-24.15761782,-60.69076283
34021010,34021,,Banco Payaguá,no_tiene,Localidad simple,-26.7071297,-58.33907458
38014030,38014,380077.0,Barrio La Unión,no_tiene,Localidad simple,-24.40433001,-65.06974018
38014050,38014,380063.0,Los Lapachos,no_tiene,Localidad simple,-24.47592008,-65.07760121
38021040,38021,386028.0,Lozano,no_tiene,Localidad simple,-24.08205536,-65.40377902
38028007,38028,380105.0,Cianzo,no_tiene,Localidad simple,-23.17323313,-65.15781768
38028030,38028,386056.0,Hipólito Yrigoyen,no_tiene,Localidad simple,-22.97909879,-65.3527979
38049010,38049,386140.0,Lagunillas de Farallón,no_tiene,Localidad simple,-22.46214922,-66.62810605
38077050,38077,386147.0,La Ciénega,no_tiene,Localidad simple,-21.96063326,-66.26308468
38084010,38084,386154.0,Catua,no_tiene,Localidad simple,-23.86978783,-67.00527519
42063020,42063,420196.0,La Humada,no_tiene,Localidad simple,-36.35002764,-68.014195
42098020,42098,425091.0,Loventué,no_tiene,Localidad simple,-36.18874598,-65.28997027
42112020,42112,420385.0,25 de Mayo,CABECERA_DEPARTAMENTO,Localidad simple,-37.76970537,-67.71729582
42119020,42119,420091.0,Colonia San José,no_tiene,Localidad simple,-36.11705145,-63.90407086
42133050,42133,425063.0,Falucho,no_tiene,Localidad simple,-35.18908144,-64.10387323
42140005,42140,420357.0,Cachirulo,no_tiene,Localidad simple,-36.74739615,-64.3673907
42140020,42140,420357.0,Toay,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-36.67515777,-64.38032538
42154050,42154,420294.0,Quehué,no_tiene,Localidad simple,-37.1212005,-64.51336616
46028040,46028,460028.0,Pagancillo,no_tiene,Localidad simple,-29.54125361,-68.09704047
46049030,46049,460049.0,Antinaco,no_tiene,Localidad simple,-28.82507817,-67.32331965
46063040,46063,460063.0,Olta,CABECERA_DEPARTAMENTO,Localidad simple,-30.63997599,-66.27806041
46084050,46084,460084.0,Santa Rita de Catuna,CABECERA_DEPARTAMENTO,Localidad simple,-30.96651984,-66.2356608
6595030,6595,60595.0,Colonia Nievas,no_tiene,Localidad simple,-36.86413703,-60.08164247
6686010,6686,60686.0,La Beba,no_tiene,Localidad simple,-34.15443879,-61.01287112
10007120,10007,100028.0,Singuil,no_tiene,Localidad simple,-27.81421686,-65.867066
14007260,14007,143015.0,Villa Berna,no_tiene,Localidad simple,-31.90523826,-64.74288236
14021040,14021,140119.0,Casa Bamba,no_tiene,Localidad simple,-31.34290171,-64.39927188
14028020,14028,142140.0,Bañado de Soto,no_tiene,Localidad simple,-30.80443579,-65.04366202
14042140,14042,140343.0,Ticino,no_tiene,Localidad simple,-32.69192714,-63.43530444
14084070,14084,140644.0,Rosales,no_tiene,Localidad simple,-34.17179073,-63.15347985
14091320,14091,142539.0,Villa Santa Cruz del Lago,no_tiene,Componente de localidad compuesta,-31.36932285,-64.52053708
14112090,14112,142756.0,San Pedro de Gütemberg,no_tiene,Localidad simple,-29.69822842,-63.56108095
14126180,14126,142882.0,Sauce Arriba,no_tiene,Localidad simple,-31.91438339,-65.16879283
14140040,14140,141183.0,Balnearia,no_tiene,Localidad simple,-31.01070757,-62.6671044
14140300,14140,141309.0,Morteros,no_tiene,Localidad simple,-30.71070581,-62.00444374
14161030,14161,141435.0,Corralito,no_tiene,Localidad simple,-32.02525724,-64.19315889
14161150,14161,141491.0,Río Tercero,no_tiene,Localidad simple,-32.17310097,-64.11305606
18042010,18042,180077.0,El Sombrero,no_tiene,Localidad simple,-27.70354409,-58.76860606
18140010,18140,180350.0,San Luis del Palmar,CABECERA_DEPARTAMENTO,Localidad simple,-27.50810784,-58.55547442
18175010,18175,180455.0,Sauce,CABECERA_DEPARTAMENTO,Localidad simple,-30.08675287,-58.78796173
22070040,22070,220224.0,Napenay,no_tiene,Localidad simple,-26.73146871,-60.61902852
30056030,30056,,Enrique Carbó,no_tiene,Localidad simple,-33.14784836,-59.20894011
30063030,30063,,Ibicuy,no_tiene,Localidad simple,-33.74343648,-59.15522343
30063060,30063,,Villa Paranacito,CABECERA_DEPARTAMENTO,Localidad simple,-33.71562442,-58.65976314
30070040,30070,,La Paz,CABECERA_DEPARTAMENTO,Localidad simple,-30.7415411,-59.64335352
30084270,30084,,Viale,no_tiene,Localidad simple,-31.87143308,-60.00992253
30091020,30091,,Durazno,no_tiene,Localidad simple,-31.98658542,-59.28046231
30098010,30098,,Basavilbaso,no_tiene,Localidad simple,-32.37257294,-58.87856094
30098120,30098,,Santa Anita,no_tiene,Localidad simple,-32.17624663,-58.78648225
38035090,38035,380133.0,Maíz Negro,no_tiene,Localidad simple,-23.95063238,-64.77362328
38063010,38063,386091.0,Arrayanal,no_tiene,Localidad simple,-24.17680753,-64.84033336
38077045,38077,386147.0,El Angosto,no_tiene,Localidad simple,-21.87648987,-66.18864271
38105040,38105,386231.0,Santa Ana,no_tiene,Localidad simple,-23.35643215,-64.98772477
38112090,38112,386273.0,Yavi Chico,no_tiene,Localidad simple,-22.09837778,-65.45591899
42028040,42028,420378.0,Uriburu,no_tiene,Localidad simple,-36.50775747,-63.86263077
42056040,42056,420175.0,Intendente Alvear,CABECERA_DEPARTAMENTO,Localidad simple,-35.23686934,-63.59232745
42070050,42070,420343.0,Santa Teresa,no_tiene,Localidad simple,-37.57493391,-63.43288647
42119030,42119,420252.0,Miguel Cané,no_tiene,Localidad simple,-36.15495818,-63.51215437
42133020,42133,420021.0,Alta Italia,no_tiene,Localidad simple,-35.33385956,-64.11824054
42133040,42133,420126.0,Embajador Martini,no_tiene,Localidad simple,-35.38618548,-64.28368573
46035010,46035,460035.0,Chamical,CABECERA_DEPARTAMENTO,Localidad simple,-30.37729516,-66.32403688
46042070,46042,460042.0,Malligasta,no_tiene,Localidad simple,-29.17720249,-67.44083163
46042100,46042,460042.0,San Nicolás,no_tiene,Localidad simple,-29.12176349,-67.47589596
46042140,46042,460042.0,Vichigasta,no_tiene,Localidad simple,-29.48859737,-67.50228521
46070020,46070,460070.0,Nácate,no_tiene,Localidad simple,-30.86403813,-66.40510561
6266020,6266,60266.0,Capilla del Señor,CABECERA_DEPARTAMENTO,Localidad simple,-34.29121087,-59.10152327
6854020,6854,60854.0,Del Valle,no_tiene,Localidad simple,-35.89734539,-60.73160895
10063010,10063,100161.0,Collagasta,no_tiene,Localidad simple,-28.36167764,-65.72826902
14007050,14007,140063.0,El Corcovado - El Torreón,no_tiene,Localidad simple,-32.14975907,-64.50159147
14028140,14028,142819.0,Los Chañaritos,no_tiene,Componente de localidad compuesta,-30.57248239,-64.94107782
14091170,14091,140679.0,Quebrada de Luna,no_tiene,Localidad simple,-30.79498989,-64.52109789
14105220,14105,142714.0,Plaza de Mercedes,no_tiene,Localidad simple,-30.97805145,-63.2596192
14105260,14105,140945.0,Santa Rosa de Río Primero,CABECERA_DEPARTAMENTO,Localidad simple,-31.15147721,-63.40159126
14112030,14112,142749.0,Eufrasio Loza,no_tiene,Localidad simple,-29.92472264,-63.58891521
14112110,14112,140959.0,Sebastián Elcano,no_tiene,Localidad simple,-30.16144626,-63.59345039
14154050,14154,141414.0,San Francisco del Chañar,CABECERA_DEPARTAMENTO,Localidad simple,-29.78826094,-63.94307036
14161100,14161,141470.0,Los Zorros,no_tiene,Localidad simple,-32.04592819,-63.20179817
14168110,14168,141533.0,Sinsacate,no_tiene,Localidad simple,-30.94285748,-64.08849744
18112010,18112,180252.0,Colonia Libertad,no_tiene,Localidad simple,-30.04397603,-57.8235194
18168020,18168,180427.0,Garruchos,no_tiene,Localidad simple,-28.17294359,-55.6513324
22063020,22063,220168.0,El Sauzal,no_tiene,Localidad simple,-24.57914938,-61.54617022
22140020,22140,220392.0,Basail,no_tiene,Localidad simple,-27.8868656,-59.27910036
30028110,30028,,Santa Ana,no_tiene,Localidad simple,-30.90049703,-57.93108095
30084240,30084,,Sosa,no_tiene,Localidad simple,-31.73857427,-59.91150814
38063140,38063,386105.0,Rodeito,no_tiene,Localidad simple,-24.27161401,-64.76897096
38077110,38077,386133.0,Yoscaba,no_tiene,Localidad simple,-22.16719325,-66.02473564
38084020,38084,386161.0,Coranzuli,no_tiene,Localidad simple,-23.01454827,-66.36663744
38084070,38084,386168.0,Pastos Chicos,no_tiene,Localidad simple,-23.76677995,-66.43622417
38084090,38084,386161.0,San Juan de Quillaqués,no_tiene,Localidad simple,-23.23035251,-66.34371157
38112040,38112,386266.0,La Intermedia,no_tiene,Localidad simple,-22.42304855,-65.70042274
42014020,42014,420189.0,La Adela,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-38.97396185,-64.08931669
42077040,42077,420007.0,Hucal,no_tiene,Localidad simple,-37.78496292,-64.03066778
42119040,42119,420301.0,Quemú Quemú,CABECERA_DEPARTAMENTO,Localidad simple,-36.05367748,-63.56324329
46021060,46021,460021.0,Pinchas,no_tiene,Localidad simple,-28.93707603,-66.96651715
46070030,46070,460070.0,Portezuelo,no_tiene,Localidad simple,-30.84761919,-66.71867985
46105010,46105,460105.0,Amaná,no_tiene,Localidad simple,-30.06111198,-67.50849506
10077030,10077,100182.0,La Bajada,no_tiene,Localidad simple,-28.39205249,-65.62826499
14007190,14007,142063.0,San Ignacio (Loteo San Javier),no_tiene,Localidad simple,-32.16678567,-64.51639721
14035050,14035,140231.0,Italó,no_tiene,Localidad simple,-34.79118207,-63.78120839
14042020,14042,140273.0,Arroyo Cabral,no_tiene,Localidad simple,-32.4889825,-63.40147945
14084100,14084,140658.0,Villa Rossi,no_tiene,Localidad simple,-34.29793733,-63.26853971
14091240,14091,140735.0,Valle Hermoso,no_tiene,Componente de localidad compuesta,-31.11728883,-64.48425283
18021030,18021,180021.0,Laguna Brava,no_tiene,Localidad simple,-27.49282754,-58.71676566
30021015,30021,,Aldea Grapschental,no_tiene,Localidad simple,-31.95637231,-60.4961052
38014090,38014,380077.0,Perico,no_tiene,Localidad simple,-24.38078028,-65.11620736
38028020,38028,380091.0,El Aguilar,no_tiene,Localidad simple,-23.21398468,-65.67887543
38035030,38035,380119.0,Caimancito,no_tiene,Localidad simple,-23.73902734,-64.59276744
42007010,42007,420112.0,Doblas,no_tiene,Localidad simple,-37.15218388,-64.01405509
46042030,46042,460042.0,Colonia Catinzaco,no_tiene,Localidad simple,-29.673166,-67.38236691
46056010,46056,460056.0,Punta de los Llanos,no_tiene,Localidad simple,-30.16543386,-66.55657525
46063030,46063,460063.0,Loma Blanca,no_tiene,Localidad simple,-30.64461378,-66.23874169
30015010,30015,,Calabacilla,no_tiene,Localidad simple,-31.5076263,-58.13343466
14070080,14070,142399.0,Tosno,no_tiene,Localidad simple,-30.94994256,-65.30992774
14105240,14105,140938.0,Río Primero,no_tiene,Localidad simple,-31.32918385,-63.62186673
14147320,14147,143085.0,Villa del Prado,no_tiene,Localidad simple,-31.61793976,-64.39249252
14175090,14175,141568.0,San José de las Salinas,no_tiene,Localidad simple,-30.00907739,-64.62513442
30008030,30008,,Colonia Hugues,no_tiene,Localidad simple,-32.29636577,-58.23296812
30021110,30021,,General Racedo (El Carmen),no_tiene,Localidad simple,-31.98401645,-60.40839123
38049030,38049,386070.0,Nuevo Pirquitas,no_tiene,Localidad simple,-22.68795542,-66.45637567
38063160,38063,380196.0,San Antonio,no_tiene,Localidad simple,-24.21967156,-64.80451729
42007040,42007,420322.0,Rolón,no_tiene,Localidad simple,-37.16682421,-63.4171582
46049120,46049,460049.0,Santo Domingo,no_tiene,Localidad simple,-28.56006684,-67.68557042
46077010,46077,460077.0,Villa Castelli,CABECERA_DEPARTAMENTO,Localidad simple,-29.02075155,-68.22537139
6623090,6623,60623.0,Mariano H. Alfonzo,no_tiene,Localidad simple,-33.9149979,-60.83835507
6693020,6693,60693.0,Roque Pérez,CABECERA_DEPARTAMENTO,Localidad simple,-35.40163758,-59.33468578
26007030,26007,,Puerto Pirámides,no_tiene,Localidad simple,-42.57361719,-64.28368935
30091010,30091,,Altamirano Sur,no_tiene,Localidad simple,-32.08883428,-59.17407055
38007060,38007,386021.0,Puesto del Marquéz,no_tiene,Localidad simple,-22.53842889,-65.69789238
38014100,38014,386049.0,Puesto Viejo,no_tiene,Localidad simple,-24.48500351,-64.96702622
46084040,46084,460084.0,Olpas,no_tiene,Localidad simple,-30.81952424,-66.24831007
6581050,6581,60581.0,Nicanor Olivera,no_tiene,Localidad simple,-38.2846362,-59.20275425
14126010,14126,142833.0,Ambul,no_tiene,Localidad simple,-31.48968302,-65.05665404
14126070,14126,142854.0,Las Rabonas,no_tiene,Localidad simple,-31.85444947,-64.98709706
14182230,14182,,Ramón J. Cárcano,no_tiene,Localidad simple,-32.49110891,-63.10280751
38014070,38014,380063.0,Monterrico,no_tiene,Localidad simple,-24.44211771,-65.16225055
38098020,38098,386189.0,El Moreno,no_tiene,Localidad simple,-23.85091154,-65.83165103
42126060,42126,425119.0,Quetrequén,no_tiene,Localidad simple,-35.05484393,-64.52136934
42147030,42147,420371.0,Trenel,CABECERA_DEPARTAMENTO,Localidad simple,-35.69417433,-64.13589997
46021020,46021,460021.0,Anillaco,no_tiene,Localidad simple,-28.81559003,-66.94392457
14007090,14007,142028.0,Las Bajadas,no_tiene,Localidad simple,-32.09540636,-64.33105355
14091090,14091,142497.0,Estancia Vieja,no_tiene,Componente de localidad compuesta,-31.38425971,-64.51733082
22063050,22063,220175.0,Fuerte Esperanza,no_tiene,Localidad simple,-25.15606006,-61.84241043
38049035,38049,386070.0,Orosmayo,no_tiene,Localidad simple,-22.55705559,-66.35636273
42070010,42070,420014.0,Alpachiri,no_tiene,Localidad simple,-37.37588119,-63.77387359
14021180,14021,140126.0,Los Molles,no_tiene,Localidad simple,-31.01670703,-64.22538808
14140120,14140,142952.0,Colonia San Pedro,no_tiene,Localidad simple,-30.78360216,-61.91756432
38028045,38028,380105.0,Palca de Varas,no_tiene,Localidad simple,-23.10186126,-65.11292085
34049050,34049,340189.0,Puerto Pilcomayo,no_tiene,Localidad simple,-25.36881317,-57.6524943
14140240,14140,141267.0,La Paquita,no_tiene,Localidad simple,-30.90705458,-62.21543618
22084060,22084,220287.0,Pampa del Indio,no_tiene,Localidad simple,-26.05071476,-59.94122411
14147150,14147,143022.0,La Paisanita,no_tiene,Localidad simple,-31.71942061,-64.477915
18014020,18014,180014.0,Yahapé,no_tiene,Localidad simple,-27.37042692,-57.655225
30084010,30084,,Aldea María Luisa,no_tiene,Localidad simple,-31.88472923,-60.40874569
46112010,46112,460112.0,Chepes,CABECERA_DEPARTAMENTO,Localidad simple,-31.35061863,-66.60464179
46112020,46112,460112.0,Desiderio Tello,no_tiene,Localidad simple,-31.22402955,-66.3334916
46119010,46119,460119.0,Salicas - San Blas,CABECERA_DEPARTAMENTO,Localidad simple,-28.39441629,-67.08546144
46126010,46126,460126.0,Villa Sanagasta,CABECERA_DEPARTAMENTO,Localidad simple,-29.30644915,-67.04140974
50014020,50014,500014.0,Carmensa,no_tiene,Localidad simple,-35.14490579,-67.66295504
50014030,50014,500014.0,General Alvear,CABECERA_DEPARTAMENTO,Localidad simple,-34.98046948,-67.70099508
50014040,50014,500014.0,Los Compartos,no_tiene,Localidad simple,-34.97926046,-67.65908932
50021010,50021,500021.0,Godoy Cruz,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-32.91277473,-68.85730237
50028020,50028,500028.0,Guaymallén,CABECERA_DEPARTAMENTO,Componente de localidad compuesta,-32.884606,-68.82204114
50028030,50028,500028.0,La Primavera,no_tiene,Localidad simple,-32.92121152,-68.67976827
50028040,50028,500028.0,Los Corralitos,no_tiene,Localidad simple,-32.89786647,-68.70598933
